created_at,text,Complaint,Type,exists
2017-03-18 17:12:21+00:00,#WayneBarnes made that game last so long my telly tried to shut down #Panasonic #wru #francevswales #RBS6Nations #wales #joke #cheated https://t.co/adKMHJxs7D,No,None,FALSE
2017-03-15 22:02:11+00:00,@PanaService_UK hi there. Issue sorted. I rang your help line. What a great service #panasonic #problem resolved #,No,None,FALSE
2017-03-15 00:31:32+00:00,"Classic Red. #lumixlounge #panasoniclumix #panasonicusa 
 #panasonic #lumix
 #lumixusa
 #lumixambassador #lumixcreatives #lumixcamera https://t.co/Mr7lyc5ShV",No,None,FALSE
2017-03-07 17:24:28+00:00,"A beautiful #photograph of a Reed Bunting taken by our brand ambassador,@PaulHdigiman. #birds #kowasystem #digiscoping #birding #panasonic https://t.co/PPKJfi3Kbj",No,None,FALSE
2017-03-06 00:34:04+00:00,#panasonic lcd projector lamp replacement beauskin laser clinic,No,None,FALSE
2017-02-24 01:38:39+00:00,"Brand new #shaver (blade,foil &amp; charger) $62. Replacement blade + foil $55. ðŸ™„â‰ï¸#Panasonic https://t.co/LvR2dH6uVT",No,None,FALSE
2017-02-19 11:44:50+00:00,"#Best #Price #Panasonic MC-V150M #Replacement Bag for #Canister,3-Pack: Panasonic MC-V150Mâ€¦ https://t.co/PyyOnguboC",No,None,FALSE
2017-02-15 12:49:30+00:00,The #Panasonic convention at the moment is like a 2017 episode of tomorrow's world. Just waiting on live demos going wrong. &amp; the mics fail,No,None,FALSE
2017-02-07 07:00:02+00:00,Whether for home or office use - you can't go wrong when choosing a #Panasonic telephone: https://t.co/KYEhUNmTWF https://t.co/3vOXjXsx0i,No,None,FALSE
2017-02-06 15:04:09+00:00,6 #Panasonic #MC-CG973-00 Vacuum Bags &amp; 4 HEPA Filter - Replaces Panasonic C-5 Vacuum Bags &amp; AC38KBRMZ000â€¦ https://t.co/Nqx2wAizyz https://t.co/JSDLkjXG1q,No,None,FALSE
2017-02-06 03:11:05+00:00,"#Panasonic AGC : Versadial Solutions Now Compatible with Avaya H.323,Avaya Nortel Unistim,... Read more: https://t.co/xKKuoY4OLX $6752",No,None,FALSE
2017-02-03 22:10:33+00:00,"#Panasonic AGC : Versadial Solutions Now Compatible with Avaya H.323,Avaya Nortel Unistim,... Read more: https://t.co/cIzXCSvcAl $6752",No,None,FALSE
2017-02-03 13:06:59+00:00,Check out Cult od personality radio - Saddam Hussein - WMO #Panasonic https://t.co/kh8aC9Zc8G via @eBay,No,None,FALSE
2017-02-02 00:52:24+00:00,@squaretrade Still waiting 8 days now for someone to repair or replace our broken #Panasonic TV covered by SquareTrade bought at #Costco,Yes,Service Complaint,FALSE
2017-01-31 19:27:30+00:00,"#manythings.online Replacement Bag for the #Panasonic Canister MC-CG4,5 bags per pack: #manythings.onlineâ€¦ https://t.co/5eHadJFRpi https://t.co/Ce2NnDVTw4",No,None,FALSE
2017-01-27 10:25:53+00:00,"#Sony,#LG,#Samsung and #Panasonic are all ceasing production of #3D tvs. I'm kinda sad about this. But,the format hasn't met expectations",No,None,FALSE
2017-01-25 22:41:48+00:00,"First trials of an anti-spatter coating yielded poor results, ground the chrome off for round 2!
 #WeldingWednesday #Panasonic #Robots https://t.co/E8rvZpgYbX",Yes,Product Complaint,TRUE
2017-01-25 09:57:06+00:00,So happy with my #Canon 700D!!! Sorry #Panasonic Lumix FZ300 I'll have to replace you #GoodbyeMyLover,No,None,FALSE
2017-01-20 12:56:08+00:00,"Panasonic PAN-WES9833P Replacement Foil for: ES4025,4026,4815,RW30 #Panasonic https://t.co/qCPAgsFLzI",No,None,FALSE
2017-01-19 20:23:52+00:00,#Panasonic TX-58DX902B recessed into a bespoke fireplace with #dolbyatmos #KEF Ci160QR ceiling speakers and #KEF T305 speakers =movie heaven https://t.co/PibTafSutB,No,None,FALSE
2017-01-19 03:43:20+00:00,"#Best buy #Panasonic #Replacement #Vacuum #Belts,2-Pack: Panasonic Replacement Vacuumâ€¦ https://t.co/7RdIGL10uU",No,None,FALSE
2017-01-12 16:12:19+00:00,"Sad but true.
 
 #gh5 #panasonic #filmmakerproblems #filmmaking #storytelling #create #dramaâ€¦ https://t.co/uYLgN0ipiM",No,None,FALSE
2017-01-12 10:55:05+00:00,How to Prep Your Fireplace for the Cold Season #Fireplace #Panasonic https://t.co/TWaNaqAcj4,No,None,FALSE
2017-01-10 09:26:42+00:00,#panasonic kx-fa55 replacement film best place to get loan with bad credit,No,None,FALSE
2017-01-04 04:10:24+00:00,#panasonic viva hdtv 1080i lamp replacement pirtek hydraulic hose repair,No,None,FALSE
2018-12-31 12:35:41+00:00,"Photo by @jonas_film .
 .
 .
 #me #videography #winter #fehmarn #hobby #video #sunny #beach #affinityphoto #finalcut #ipad #lumix #panasonic #samyang #rode #holiday #apple #ndfilter https://t.co/N8n00joSAD https://t.co/ptwezr7MxC",No,None,FALSE
2018-12-28 18:40:53+00:00,I recently photographed the #GrandCanyon with #Lumix. Working with such a flexible camera system that can render the extraordinary detail of this landscape is so exciting. Photos by @AnnieG_Photo @LumixUSA #LumixAmbassador #ChangingPhotography #Panasonic #naturephotography https://t.co/5wWWBsqRUH,No,None,FALSE
2018-12-28 13:04:29+00:00,"Saving up for this next year! ðŸ–¤ðŸ“· #panasoniclumixg7 #panasonic #vloggingcamera
 #rodemic #camerastand #sdcard #carryingcase #replacementbattery #cameraset #bundle #2019 #greatqualityâ€¦ https://t.co/iBBBcJffsu",No,None,FALSE
2018-12-27 17:19:42+00:00,"Buy Panasonic Replacement Foil Part Number WES9087Y 
 
 ENTER Nieboo10 To receive 10% off your first order
 Visit our website to buy this product:https://t.co/nafPubtm2G
 
 #replacementfoil #panasonic #freeukdelivery #10%off #Nieboo https://t.co/88dhnK5J3h",No,None,FALSE
2018-12-21 20:13:41+00:00,"In 2003 I purchased a Japanese made 32 inch #Panasonic TV which now resides in my bedroom,still working faultlessly. In 2015 I bought a now Chinese made Panasonic HD TV,which,after no end of troubles has given up the ghost. Panasonic,you made the wrong decision. #television",No,None,FALSE
2018-12-20 09:23:31+00:00,Check out PANASONIC KX-FA55 Replacement Film 5x-2 (10) ROLLS OEM Fax Machine #Panasonic https://t.co/rescwA1maZ via @eBay,No,None,FALSE
2018-12-19 23:58:07+00:00,"Two Former Executives of Panasonic Unit Settle With SEC Over Charges of Accounting Violations
 https://t.co/vpomqG789Z
 ---
 #panasonic #securities #SEC #whistleblower #whistleblowers #reportfraud #blowingthewhiste #whistleblowing https://t.co/p65GFGdlMg",No,None,FALSE
2018-12-19 17:05:52+00:00,Securities Industry Commentator by Bill Singer Esq - #SecuritiesIndustryCommentator #RRBDLaw #BillSinger #Panasonic #AML #UBS #Fraud #Scam #SecuritiesRegulation https://t.co/47wAthqAGp,No,None,FALSE
2018-12-19 15:23:08+00:00,"Our friend,and #BUFFambassador,Jeff Carpenter of @ReadylightMedia,shares how how he got this shot using a couple #DigiBee flash units,some V Flat world v-flats,and the #Panasonic @LumixUSA G9! https://t.co/vptroCU1rB https://t.co/2GKSWieFw0",No,None,FALSE
2018-12-18 14:32:29+00:00,AVOID @PanasonicUK products. Bought a tv last year and they refuse to acknowledge the random picture quality issues . Watch the video on youtube .https://t.co/rImjitaMDz #panasonic #panasonicuk #lemontv #terribleservice #avoidresponsibility #badcustomerservice #avoid #poorquality,No,None,FALSE
2018-12-16 08:07:03+00:00,Check out Panasonic KX-FA55 Geniune Ink Film 2 Rolls Replacement Film Fax Cartridge #Panasonic https://t.co/HlKHVpIXzi via @eBay,No,None,FALSE
2018-12-15 10:45:59+00:00,"That feeling you get when you see an oasis for the first time in your life ðŸ˜
 .
 .
 .
 .
 .
 #moroccoðŸ‡²ðŸ‡¦ #moroccoescapes
 #morocco #moroccotravel #lumixphotography #lumixg9 #lumixambassador #panasonic #changingphotography #travelworldviews #figuig #oasis #â€¦ https://t.co/zkLdY4LtlE https://t.co/jB0vMCOHE5",No,None,FALSE
2018-12-13 17:02:16+00:00,Always important to review footage #gunhillstudios #infinitycove #crusadervans #vortex #reviewthefootage #panasonic #EVA1 @TheVaricam https://t.co/zEhxbtvMDR,No,None,FALSE
2018-12-13 14:21:34+00:00,"New Delhi : Panasonic launches TOUGHBOOK FZ T1 and L1 rugged devices in India
 
 Read More : https://t.co/T5t7Blrkx2
 
 #JapaneseElectronics #Panasonic #TOUGHBOOKFZT1 #MobileComputingDevice #saaddahaq #saaddahaqnews #sadahaqnews #sadahaq https://t.co/ZghV57DxGo",No,None,FALSE
2018-12-12 23:28:26+00:00,Could The New #Fujifilm and #Panasonic Organic Sensors Replace X Trans? https://t.co/7eFvy3r0Z8 #photography #photographynews #fujifilm #panasonic #videography,No,None,FALSE
2018-12-09 04:18:04+00:00,Friday night plans ðŸ•ºðŸ»ðŸ•ºðŸ»ðŸ•ºðŸ»ðŸ¤¦ðŸ»â€â™€ï¸Plan de viernes a la nocheðŸ™„ #newiron #estrenandoplancha #themarriedlife #vidadecasada #japaneseluxury #panasonic ðŸ˜¬ðŸ§Ÿâ€â™€ï¸ https://t.co/WyZw92wMSV,No,None,FALSE
2018-12-06 19:46:05+00:00,"When you had a long day at work...
 .
 .
 .
 .
 #moroccoðŸ‡²ðŸ‡¦ #moroccoescapes
 #morocco #moroccotravel #visitmorocco #desert #merzouga #camels #peoplephotography #documentaryphotography #lumixphotography #lumixgx9 #lumixambassador #panasonic #changingphotographyâ€¦ https://t.co/40ffYSVl4n https://t.co/t97Mpxq4JP",No,None,FALSE
2018-12-06 15:44:09+00:00,$6752 #Panasonic Corp PSA Consumer Electronics: Panasonic (6752 JT) - Can it Prove the Market Wrong?: How to decide about the next direction Panasonic's shares will take after the latest sell-off? Pelham Smithers inspects the runes. https://t.co/sY9cgdv7kC https://t.co/JKrlJUiHdg,No,None,FALSE
2018-12-05 12:42:55+00:00,"Expand on your expressional ability with the rich gradation expression of the @LumixUK #S1R, empowered by its exceptional depiction capability.
 Photo Credit: @anniegriffithsphotography
 https://t.co/1j7ChD7H64
 #LumixAmbassador #LUMIX #LumixS #LumixS24105 #Panasonic #photography https://t.co/jgkoEmJFsz",No,None,FALSE
2018-12-05 11:54:11+00:00,Florida's most spiritualist neighbourhood #florida #orlando #cassadaga #cassadagaspiritualistcamp #oldhouse #oldhouselove #oldhouses #sunshine #sun #bluesky #panasonic #panasoniclumixâ€¦ https://t.co/4bhr3usr0Z,No,None,FALSE
2018-12-02 21:12:15+00:00,Check out Panasonic KX-FA133 Replacement Film Factory Sealed 656 ft each Lot of 2 #Panasonic https://t.co/UVWiVm6Gbq via @eBay,No,None,FALSE
2018-12-02 02:42:47+00:00,"Latest post for Old School Gamer Magazine &gt;&gt; The Last Official Release: CD-i â€“ Solar Crusade (1999)
 
 Believe it or not, the final game for the CD-i wasn't until 1999!
 
 Read here https://t.co/m56HRlJQDQ
 
 #RetroGaming #RetroGames #retrogamer #CDI #Panasonic @panasonic @PanasonicAU https://t.co/8F0QPn3Ptg",No,None,FALSE
2018-12-01 14:01:44+00:00,"@BiggBoss @PanasonicIndia Karanvir Replaced
 #PanasonicIndia
 
 #BB12KismeinKitnaHaiDum 
 #BB12
 
 Further tag @dipikateamBB12 @HinaKhanFc1 @CV_Kanano",No,None,FALSE
2018-11-29 08:28:06+00:00,"Heavy quality comes with heavy weight,but #Panasonic did the extraordinary to prove it wrong with the thinnest,lightest semi-rugged creation. #Toughbook CF-54,created for workers in the #automotive diagnostic industry and field service workers. https://t.co/30SNsxj4HG",No,None,FALSE
2018-11-28 20:56:53+00:00,"Donâ€™t miss the Camera Show!! Stop in and say hi!!
 https://t.co/KRxj01NhqV
 .
 .
 .
 .
 .
 #lumixambassador #changingphotography #itsallaboutlight #lumixusa #uniquesocial #panasonic #portraits #realpeople #usa #photographingamerica #wherelumixgoes #lumixg9 #luâ€¦ https://t.co/bq3iPqtU7F https://t.co/jbcHfPrSmw",No,None,FALSE
2018-11-28 20:51:58+00:00,"Donâ€™t miss the Camera Show!! Stop in and say hi!!
 https://t.co/KRxj01NhqV
 .
 .
 .
 .
 .
 #lumixambassador #changingphotography #itsallaboutlight #lumixusa #uniquesocial #panasonic #portraits #realpeople #usa #photographingamerica #wherelumixgoes #lumixg9 #luâ€¦ https://t.co/bq3iPqtU7F https://t.co/9WTOKVRp5e",No,None,FALSE
2018-11-26 14:23:43+00:00,"#snowgeese #festivalofthecranes .
 .
 .
 .
 Photographed with #LumixG9 #WhereLUMIXgoes #lumixambassador @LumixUSA #DFDAF #ChangingPhotography #Panasonic @audubonsociety @friendsofbosquedelapache#snowgeese #festivalofthecranes .
 .
 .
 .
 Photographed with #LumixG9 #WhereLUMIXgoes #lâ€¦ https://t.co/MOGORonvwp",No,None,FALSE
2018-11-24 14:23:30+00:00,"So after a disappointing day of filming due to a camera fault yesterday,I've bitten the bullet and bought the #panasonic #g7 as my main video camera. An absolute bargain from @jessops inâ€¦ https://t.co/gUO8vsqgrd",No,None,FALSE
2018-11-22 20:59:57+00:00,So today weâ€™ve just replaced our 10 year old telly with a bang up to date one we canâ€™t believe the picture quality weâ€™re beyond excited! We should really get out more! #4k #Panasonic,No,None,FALSE
2018-11-22 03:56:36+00:00,"New Delhi : Panasonic launches Bluetooth-based portable trackers in India
 
 Read More : https://t.co/xp59mCM4kp
 
 #Panasonic #launch #Bluetooth #portabletrackers #Seekit #saaddahaq #saaddahaqnews #sadahaqnews #sadahaq https://t.co/Cv5t2bjgLM",No,None,FALSE
2018-11-21 10:10:51+00:00,"#Panasonic #eyes Rs 140 cr #sales from #bluetooth #trackers biz
 #Ripplesadvisory
 CALL FOR FREE TRIAL: +91-9644405056
 https://t.co/LMtlJMpop6 https://t.co/EJ6uAFbxKb",No,None,FALSE
2018-11-20 19:23:51+00:00,"New firmware update for even better focus of moving subjects LUMIXUSA AF technology #festivalofthecranes #sandhillcrane #birdingphotography .
 .
 . 
 Shot on a #lumixG9 @LumixUSA #LumixAmbassador #WhereLumixGoes #DFDAF #ChangingPhotography #Panasonic @audubonsociety @festivalofâ€¦ https://t.co/12tCp9hGul",No,None,FALSE
2018-11-19 17:11:44+00:00,Mobile Network issues made us buy a cordless for landline &amp; extremely poor product (4 devices got wasted in 6 months ) &amp; no repair center. #Panasonic u gotta do something about it,Yes,Product Complaint,TRUE
2018-11-12 19:06:51+00:00,"Another good start of the week! Shooting at the Europoort refinery!!! ðŸŽ¥ â€¢
 â€¢
 â€¢
 â€¢
 â€¢
 #filmmaking #cinematography #setlife #cinematographer #onset #filmmaker #videoproduction #panasonic #ronin #lumix #foodsgam #filmlife #chefoninstagram #filming #panasoniclumix #videography â€¦ https://t.co/ctYrzk5gZA",No,None,FALSE
2018-11-12 15:00:52+00:00,"Thinking of Venice on this cold November morning and all the amazing colors shot with my #lumixgx85 ðŸ˜ðŸ“·
 .
 .
 .
 .
 #lumixambassador #lumixgx85 #lumix #changingphotography #panasonicâ€¦ https://t.co/Z5VNLVy6Cb",No,None,FALSE
2018-11-09 17:00:44+00:00,"A Typical Look of â€œOld Karachi Cityâ€ in Pakistan.
 .
 #karachi #pakistan #saddar #street #photography #streetphotography #wires #old #city #OldCity #OldKarachiCity #saddar #lumix #panasonic #PanasonicLumix #LumixGX85 #black #white #BlackandWhite
 @EimanMalikPak https://t.co/MlTn3I4Mfs",No,None,FALSE
2018-11-09 16:22:27+00:00,"Fruit Wala
 Street Photography
 .
 #fruit #wala #FruitWala #street #photography #StreetPhotography #Pakistan #Karachi #Lahore #Saddar #Black #White #BlackWhite #BlackandWhite #BlackandWhitePhotography #BlackWhitePhotography #Lumix #Panasonic #PanasonicLumix #LunixGX85 https://t.co/kaUnrIsWkD",No,None,FALSE
2018-11-04 01:08:11+00:00,Check out New Panasonic KX-FA133 Replacement Film 656 ft each Factory Sealed Lot of 2 #Panasonic https://t.co/66Z8chV4nE via @eBay,No,None,FALSE
2018-11-03 14:53:00+00:00,#Panasonic LX100 Faulty please read Â£99.99 - #Derby... https://t.co/BMZQfu8Xwh,No,None,FALSE
2018-11-02 21:51:21+00:00,Check out Panasonic KX-TGEA20B DECT6.0 Expansion Handset Cordless Phone Replacement Tested https://t.co/ijok8A7pQy via @eBay #panasonic #kxtgea20 #dect60 #gr8prices,No,None,FALSE
2018-11-02 04:56:42+00:00,"I'm really want to switch from my #sony camera to the #panasonic GH5, to shoot all my Caribbean documentaries and business videos .... 
 I Wonder if @PanasonicUSA @panasonic @PanasonicUK @panasonic @PanasonicIndia needs a brand ambassador for their #gh5 in Trinidad &amp; the Caribbean https://t.co/uDTuaECzlL",No,None,FALSE
2018-10-30 07:53:10+00:00,"#NewLaunch
 #Panasonic #ElugaRay530 smartphone comes with a 5.70"" screen, 3GB RAM, is powered by a 1.3GHz quad-core processor. The phone packs 32GB int. storage &amp; 13/5 MP Camera and have Face unlock &amp; Fingerprint sensors too!
 Buy Online: https://t.co/G8nh4JU9NN
 #PoorvikaMobiles https://t.co/Bg5KmRRmiC",No,None,FALSE
2018-10-28 10:24:33+00:00,"#Panasonic This fridge breaks every 3 months since we bought it. Have raised multiple requests now to replace this,but no reaction from Panasonic except repairing it everytime through their service centers. https://t.co/5zsjIW3PC3",Yes,Service Complaint ,FALSE
2018-10-25 10:07:12+00:00,"Asia's biggest chain Haidilao partnered with #Panasonic on robot-staffed restaurants nixing chef's. Calling it the first fully automated kitchen, the chain says adding the automation will help chain open as many as 5,000 outlets says 
 @business @lisadont https://t.co/3HbtSxpQFK https://t.co/ZBMLMER1ck",No,None,FALSE
2018-10-25 10:06:59+00:00,"Asia's biggest chain Haidilao partnered with #Panasonic on robot-staffed restaurants nixing chef's. Calling it the first fully automated kitchen, the chain says adding the automation will help chain open as many as 5,000 outlets says 
 @business @lisadont https://t.co/ov2yZoh2U5 https://t.co/NNCd6foM9G",No,None,FALSE
2018-10-24 05:25:32+00:00,"Defending Our Title Is A Special Feeling-Shiv Kapoor
 @golfingindian @ShivKapur62 @asiantourgolf @usmundy2 #PanasonicOpenIndia @asiantourgolf #VirajMadappa #india #teamindia #NewDelhi #tournament #Panasonic #Sunday
  https://t.co/kiIb7mozZU",No,None,FALSE
2018-10-23 16:49:36+00:00,"In the process of building up your set,you should at least consider 8Sinn. Good choice is the one carefully considered. Picture taken from @loickico #panasonic #gh5 #panasonicGH5 https://t.co/H8FZ9G7mY2",No,None,FALSE
2018-10-22 16:21:39+00:00,"On the list for the day:
 
 Evaluating a 2011 #iMac that had been subjected to a power surge for a client's #insurance claim. 
 
 Completing the setup of a new #Panasonic #ToughBook for a contractor.
 
 Managing Bitdefender... https://t.co/6NSaDjYHzw",No,None,FALSE
